,user_id,grade_id,sex,height,weight,bmi,usa_routes
688,41397.0,55.0,0,185,73,21.32943754565376,5.12c
689,41502.0,55.0,0,193,78,20.940159467368254,5.12c
690,41518.0,59.0,0,190,78,21.606648199445985,5.13a
691,41536.0,51.0,0,187,68,19.445794846864363,5.12a
692,41599.0,55.0,0,178,63,19.883853048857468,5.12c
694,41648.0,70.0,0,180,73,22.530864197530864,5.14b
695,41660.0,46.0,0,188,68,19.23947487550928,5.11b
696,41675.0,53.0,0,185,68,19.86851716581446,5.12b
697,41771.0,55.0,0,180,73,22.530864197530864,5.12c
698,41797.0,46.0,0,179,78,24.343809494085704,5.11b
699,41836.0,59.0,0,174,63,20.808561236623067,5.13a
701,41963.0,46.0,0,170,63,21.79930795847751,5.11b
702,42109.0,46.0,0,178,63,19.883853048857468,5.11b
703,42127.0,68.0,0,180,68,20.98765432098765,5.14a
705,42461.0,51.0,0,182,73,22.03840115928028,5.12a
706,42526.0,33.0,0,170,48,16.60899653979239,5.9
707,42548.0,59.0,0,182,78,23.54788069073783,5.13a
708,42661.0,36.0,0,178,78,24.61810377477591,5.10a
709,42714.0,59.0,0,185,78,22.79035792549306,5.13a
711,42881.0,62.0,0,170,63,21.79930795847751,5.13b
712,43156.0,62.0,0,182,73,22.03840115928028,5.13b
713,43170.0,59.0,0,192,73,19.80251736111111,5.13a
715,43265.0,53.0,0,168,63,22.321428571428577,5.12b
716,43272.0,38.0,0,183,73,21.798202394816204,5.10b
718,43528.0,62.0,0,177,73,23.301094832264035,5.13b
719,43567.0,51.0,0,255,88,13.533256439830835,5.12a
720,43643.0,53.0,0,178,68,21.461936624163616,5.12b
721,43733.0,51.0,0,145,73,34.720570749108205,5.12a
722,43740.0,38.0,0,185,88,25.712198685171657,5.10b
723,44101.0,62.0,0,170,63,21.79930795847751,5.13b
724,44115.0,49.0,0,180,68,20.98765432098765,5.11d
725,44132.0,46.0,0,190,78,21.606648199445985,5.11b
726,44142.0,33.0,0,188,78,22.068809416025353,5.9
727,44190.0,55.0,0,172,68,22.985397512168742,5.12c
728,44331.0,40.0,0,192,83,22.51519097222222,5.10c
729,44437.0,46.0,0,175,73,23.836734693877553,5.11b
731,44652.0,36.0,0,173,63,21.04981790236894,5.10a
732,44804.0,44.0,0,180,83,25.61728395061728,5.11a
733,44823.0,36.0,0,183,73,21.798202394816204,5.10a
734,44836.0,59.0,0,182,68,20.528921627822726,5.13a
735,44882.0,40.0,0,177,78,24.897060231734173,5.10c
736,44921.0,59.0,0,185,78,22.79035792549306,5.13a
737,45096.0,53.0,0,172,63,21.29529475392104,5.12b
738,45122.0,53.0,0,182,68,20.528921627822726,5.12b
740,45335.0,40.0,0,180,68,20.98765432098765,5.10c
741,45363.0,51.0,0,172,68,22.985397512168742,5.12a
742,45486.0,51.0,0,167,73,26.175194521137367,5.12a
743,45566.0,59.0,0,185,68,19.86851716581446,5.13a
744,45711.0,42.0,0,176,53,17.110020661157026,5.10d
745,45770.0,55.0,0,185,68,19.86851716581446,5.12c
746,45909.0,46.0,0,177,78,24.897060231734173,5.11b
747,45910.0,40.0,0,180,73,22.530864197530864,5.10c
748,45954.0,55.0,0,185,68,19.86851716581446,5.12c
749,45964.0,38.0,0,192,83,22.51519097222222,5.10b
750,46138.0,46.0,0,177,68,21.705129432793896,5.11b
751,46209.0,57.0,0,186,78,22.54595907041276,5.12d
752,46268.0,55.0,0,173,63,21.04981790236894,5.12c
754,46419.0,59.0,0,183,68,20.305174833527424,5.13a
756,46507.0,57.0,0,180,58,17.901234567901234,5.12d
757,46761.0,53.0,0,172,63,21.29529475392104,5.12b
759,46885.0,64.0,0,172,58,19.60519199567334,5.13c
760,46933.0,59.0,0,172,63,21.29529475392104,5.13a
761,46940.0,62.0,0,184,78,23.03875236294896,5.13b
762,46959.0,68.0,0,182,88,26.56683975365294,5.14a
763,46961.0,64.0,0,185,73,21.32943754565376,5.13c
764,47111.0,53.0,0,168,58,20.549886621315196,5.12b
765,47122.0,44.0,0,173,73,24.3910588392529,5.11a
766,47137.0,38.0,0,182,68,20.528921627822726,5.10b
767,47205.0,57.0,0,189,73,20.43615800229557,5.12d
768,47224.0,51.0,0,174,68,22.460034350640772,5.12a
769,47276.0,55.0,0,193,78,20.940159467368254,5.12c
773,47495.0,62.0,0,180,73,22.530864197530864,5.13b
774,47598.0,51.0,0,186,68,19.65545149728292,5.12a
776,47727.0,49.0,0,182,78,23.54788069073783,5.11d
777,47729.0,44.0,0,170,48,16.60899653979239,5.11a
778,47903.0,53.0,0,170,63,21.79930795847751,5.12b
779,47960.0,57.0,0,183,78,23.291229956104985,5.12d
780,48047.0,55.0,0,170,73,25.25951557093426,5.12c
781,48232.0,64.0,0,182,78,23.54788069073783,5.13c
782,48291.0,44.0,0,178,68,21.461936624163616,5.11a
783,48370.0,62.0,0,172,68,22.985397512168742,5.13b
784,48382.0,64.0,0,173,68,22.720438370810918,5.13c
786,48421.0,57.0,0,183,98,29.26334020126011,5.12d
787,48437.0,59.0,0,188,68,19.23947487550928,5.13a
788,48438.0,62.0,0,180,63,19.444444444444443,5.13b
789,48498.0,59.0,0,172,63,21.29529475392104,5.13a
790,48502.0,57.0,0,185,88,25.712198685171657,5.12d
791,48557.0,62.0,0,175,68,22.20408163265306,5.13b
792,48626.0,53.0,0,180,78,24.074074074074073,5.12b
793,48665.0,64.0,0,172,68,22.985397512168742,5.13c
794,48668.0,40.0,0,185,68,19.86851716581446,5.10c
795,48716.0,57.0,0,181,73,22.282592106468055,5.12d
796,48724.0,51.0,0,188,78,22.068809416025353,5.12a
797,48746.0,33.0,0,170,78,26.989619377162633,5.9
798,49079.0,40.0,0,177,63,20.109164033323754,5.10c
799,49102.0,49.0,0,177,88,28.088991030674453,5.11d
800,49373.0,72.0,0,167,58,20.796729893506402,5.14c
801,49785.0,70.0,0,175,68,22.20408163265306,5.14b
802,49850.0,36.0,0,180,78,24.074074074074073,5.10a
803,49954.0,62.0,0,172,58,19.60519199567334,5.13b
806,50017.0,59.0,0,180,68,20.98765432098765,5.13a
807,50373.0,64.0,0,182,73,22.03840115928028,5.13c
808,50384.0,42.0,0,175,68,22.20408163265306,5.10d
809,50394.0,49.0,0,172,78,26.365603028664147,5.11d
810,50456.0,44.0,0,177,68,21.705129432793896,5.11a
811,50657.0,40.0,0,170,68,23.529411764705884,5.10c
812,50801.0,64.0,0,177,73,23.301094832264035,5.13c
813,50847.0,59.0,0,173,63,21.04981790236894,5.13a
814,51018.0,64.0,0,167,63,22.589551436050055,5.13c
815,51042.0,70.0,0,162,53,20.195092211553114,5.14b
816,51064.0,51.0,0,177,68,21.705129432793896,5.12a
817,51148.0,49.0,0,185,83,24.251278305332356,5.11d
818,51288.0,62.0,0,178,73,23.04002019946976,5.13b
820,51326.0,46.0,0,189,78,21.83589485176787,5.11b
821,51348.0,40.0,0,180,68,20.98765432098765,5.10c
823,51435.0,64.0,0,175,68,22.20408163265306,5.13c
824,51478.0,51.0,0,188,78,22.068809416025353,5.12a
825,51571.0,64.0,0,180,73,22.530864197530864,5.13c
826,51608.0,46.0,0,180,73,22.530864197530864,5.11b
827,51831.0,44.0,0,185,73,21.32943754565376,5.11a
828,51844.0,68.0,0,170,58,20.06920415224914,5.14a
829,51937.0,62.0,0,169,63,22.058051188683873,5.13b
830,51944.0,31.0,0,187,73,20.875632703251448,5.8
831,51973.0,40.0,0,178,83,26.19618735008206,5.10c
834,52243.0,51.0,0,170,68,23.529411764705884,5.12a
835,52471.0,57.0,0,182,73,22.03840115928028,5.12d
837,52617.0,36.0,0,185,83,24.251278305332356,5.10a
838,52711.0,62.0,0,185,83,24.251278305332356,5.13b
839,52803.0,53.0,0,165,68,24.977043158861342,5.12b
840,52886.0,59.0,0,175,68,22.20408163265306,5.13a
841,52903.0,62.0,0,178,68,21.461936624163616,5.13b
842,52908.0,57.0,0,105,78,70.74829931972789,5.12d
843,53039.0,59.0,0,180,88,27.160493827160494,5.13a
845,53157.0,62.0,0,182,78,23.54788069073783,5.13b
847,53624.0,53.0,0,180,68,20.98765432098765,5.12b
848,53704.0,53.0,0,179,63,19.66230766829999,5.12b
850,53732.0,55.0,0,185,73,21.32943754565376,5.12c
852,53941.0,33.0,0,178,73,23.04002019946976,5.9
853,53952.0,62.0,0,162,58,22.10028959000152,5.13b
854,54002.0,68.0,0,165,58,21.30394857667585,5.14a
856,54267.0,62.0,0,190,88,24.37673130193906,5.13b
857,54361.0,55.0,0,188,78,22.068809416025353,5.12c
858,54509.0,53.0,0,185,68,19.86851716581446,5.12b
859,54696.0,64.0,0,177,63,20.109164033323754,5.13c
860,54832.0,42.0,0,170,63,21.79930795847751,5.10d
861,54882.0,51.0,0,191,78,21.380992845590857,5.12a
862,54995.0,51.0,0,182,78,23.54788069073783,5.12a
863,55045.0,29.0,0,135,40,21.94787379972565,5.7
864,55102.0,46.0,0,179,83,25.90431010268094,5.11b
865,55160.0,59.0,0,173,73,24.3910588392529,5.13a
867,55248.0,55.0,0,178,68,21.461936624163616,5.12c
868,55391.0,59.0,0,180,68,20.98765432098765,5.13a
870,55703.0,44.0,0,163,58,21.829952199932254,5.11a
871,55789.0,33.0,0,172,63,21.29529475392104,5.9
872,55804.0,38.0,0,165,68,24.977043158861342,5.10b
873,55896.0,49.0,0,183,73,21.798202394816204,5.11d
875,55917.0,57.0,0,193,88,23.624795296518027,5.12d
876,55923.0,59.0,0,185,73,21.32943754565376,5.13a
877,56161.0,62.0,0,187,78,22.305470559638533,5.13b
878,56190.0,53.0,0,180,68,20.98765432098765,5.12b
879,56245.0,42.0,0,170,73,25.25951557093426,5.10d
880,56350.0,38.0,0,164,58,21.564544913741823,5.10b
881,56355.0,46.0,0,182,78,23.54788069073783,5.11b
882,56422.0,55.0,0,170,58,20.06920415224914,5.12c
883,56438.0,46.0,0,190,68,18.83656509695291,5.11b
884,56512.0,62.0,0,176,73,23.56663223140496,5.13b
885,56535.0,51.0,0,177,63,20.109164033323754,5.12a
886,56585.0,59.0,0,176,68,21.952479338842977,5.13a
887,56656.0,62.0,0,190,78,21.606648199445985,5.13b
888,56775.0,42.0,0,182,78,23.54788069073783,5.10d
889,56805.0,51.0,0,183,78,23.291229956104985,5.12a
890,56850.0,29.0,0,181,98,29.913616800463966,5.7
891,57250.0,53.0,0,168,53,18.77834467120182,5.12b
893,57261.0,59.0,0,180,58,17.901234567901234,5.13a
894,57281.0,49.0,0,178,68,21.461936624163616,5.11d
895,57344.0,57.0,0,192,83,22.51519097222222,5.12d
896,57510.0,49.0,0,180,68,20.98765432098765,5.11d
898,57535.0,36.0,0,175,68,22.20408163265306,5.10a
899,57565.0,51.0,0,180,63,19.444444444444443,5.12a
901,57839.0,66.0,0,173,63,21.04981790236894,5.13d
902,57921.0,57.0,0,182,73,22.03840115928028,5.12d
904,58322.0,64.0,0,172,63,21.29529475392104,5.13c
905,58449.0,59.0,0,179,58,18.101807059704754,5.13a
906,58604.0,53.0,0,177,63,20.109164033323754,5.12b
907,58615.0,64.0,0,182,63,19.01944209636517,5.13c
908,58752.0,53.0,0,180,73,22.530864197530864,5.12b
909,58769.0,51.0,0,185,73,21.32943754565376,5.12a
910,58790.0,55.0,0,178,73,23.04002019946976,5.12c
911,58798.0,59.0,0,163,48,18.06616733787497,5.13a
912,58813.0,44.0,0,176,63,20.33832644628099,5.11a
913,58918.0,57.0,0,187,83,23.735308416025617,5.12d
914,58961.0,64.0,0,173,58,19.37919743392696,5.13c
915,58987.0,57.0,0,162,63,24.005486968449926,5.12d
918,59140.0,59.0,0,165,58,21.30394857667585,5.13a
919,59517.0,57.0,0,182,73,22.03840115928028,5.12d
920,59729.0,59.0,0,190,68,18.83656509695291,5.13a
922,59803.0,55.0,0,174,73,24.111507464658473,5.12c
923,59942.0,53.0,0,185,83,24.251278305332356,5.12b
924,60026.0,46.0,0,175,63,20.571428571428573,5.11b
925,60157.0,57.0,0,178,73,23.04002019946976,5.12d
927,60284.0,62.0,0,180,88,27.160493827160494,5.13b
928,60341.0,53.0,0,190,83,22.991689750692522,5.12b
929,60372.0,55.0,0,180,63,19.444444444444443,5.12c
930,60430.0,55.0,0,179,73,22.783308885490467,5.12c
931,60508.0,44.0,0,187,68,19.445794846864363,5.11a
932,60525.0,62.0,0,183,78,23.291229956104985,5.13b
933,60589.0,46.0,0,173,68,22.720438370810918,5.11b
934,60595.0,53.0,0,187,78,22.305470559638533,5.12b
935,60662.0,51.0,0,175,78,25.46938775510204,5.12a
936,60909.0,46.0,0,177,73,23.301094832264035,5.11b
937,60950.0,53.0,0,183,68,20.305174833527424,5.12b
938,60985.0,42.0,0,161,40,15.43150341422013,5.10d
939,60986.0,62.0,0,178,58,18.30576947355132,5.13b
940,61053.0,68.0,0,171,63,21.545090797168363,5.14a
941,61066.0,46.0,0,177,68,21.705129432793896,5.11b
942,61068.0,57.0,0,177,63,20.109164033323754,5.12d
943,61087.0,51.0,0,177,73,23.301094832264035,5.12a
944,61099.0,31.0,0,177,68,21.705129432793896,5.8
946,61172.0,49.0,0,175,68,22.20408163265306,5.11d
947,61184.0,62.0,0,177,68,21.705129432793896,5.13b
948,61252.0,53.0,0,188,98,27.727478497057493,5.12b
949,61284.0,55.0,0,160,53,20.703124999999996,5.12c
951,61311.0,59.0,0,183,68,20.305174833527424,5.13a
952,61375.0,51.0,0,168,48,17.006802721088437,5.12a
953,61484.0,62.0,0,182,73,22.03840115928028,5.13b
954,61619.0,51.0,0,190,78,21.606648199445985,5.12a
955,61634.0,51.0,0,183,83,24.78425751739377,5.12a
956,61640.0,51.0,0,173,78,26.061679307694877,5.12a
957,61746.0,57.0,0,165,53,19.467401285583104,5.12d
958,61817.0,55.0,0,175,58,18.93877551020408,5.12c
960,61862.0,59.0,0,170,73,25.25951557093426,5.13a
962,61936.0,64.0,0,182,68,20.528921627822726,5.13c
963,61993.0,55.0,0,182,68,20.528921627822726,5.12c
965,62100.0,42.0,0,177,83,26.493025631204315,5.10d
967,62206.0,62.0,0,172,58,19.60519199567334,5.13b
968,62213.0,55.0,0,176,68,21.952479338842977,5.12c
969,62275.0,59.0,0,172,68,22.985397512168742,5.13a
970,62301.0,44.0,0,182,73,22.03840115928028,5.11a
971,62307.0,59.0,0,187,83,23.735308416025617,5.13a
973,62369.0,36.0,0,182,73,22.03840115928028,5.10a
974,62377.0,57.0,0,185,78,22.79035792549306,5.12d
975,62429.0,59.0,0,76,78,135.0415512465374,5.13a
976,62516.0,62.0,0,172,68,22.985397512168742,5.13b
977,62550.0,53.0,0,185,68,19.86851716581446,5.12b
978,62551.0,46.0,0,165,63,23.140495867768596,5.11b
979,62565.0,59.0,0,189,68,19.03642115282327,5.13a
980,62593.0,62.0,0,178,78,24.61810377477591,5.13b
981,62611.0,40.0,0,165,83,30.48668503213958,5.10c
982,62719.0,55.0,0,182,83,25.057360222195385,5.12c
983,62766.0,46.0,0,180,68,20.98765432098765,5.11b
986,62978.0,64.0,0,169,68,23.80869017191275,5.13c
987,63115.0,53.0,0,182,78,23.54788069073783,5.12b
988,63329.0,33.0,0,180,78,24.074074074074073,5.9
989,63381.0,64.0,0,185,68,19.86851716581446,5.13c
990,63621.0,59.0,0,172,53,17.915089237425637,5.13a
991,63800.0,53.0,0,168,58,20.549886621315196,5.12b
992,63850.0,59.0,0,181,68,20.756387167668876,5.13a
993,63934.0,55.0,0,185,78,22.79035792549306,5.12c
994,63974.0,62.0,0,183,78,23.291229956104985,5.13b
995,64106.0,53.0,0,178,73,23.04002019946976,5.12b
996,64263.0,38.0,0,173,58,19.37919743392696,5.10b
997,64293.0,51.0,0,180,73,22.530864197530864,5.12a
998,64332.0,53.0,0,175,73,23.836734693877553,5.12b
999,64609.0,57.0,0,185,63,18.407596785975162,5.12d
1000,64636.0,49.0,0,183,73,21.798202394816204,5.11d
1002,64754.0,51.0,0,178,68,21.461936624163616,5.12a
1003,64801.0,40.0,0,172,63,21.29529475392104,5.10c
1004,64847.0,66.0,0,183,83,24.78425751739377,5.13d
1005,64892.0,51.0,0,175,68,22.20408163265306,5.12a
1006,65089.0,51.0,0,195,88,23.14266929651545,5.12a
1007,65111.0,57.0,0,175,63,20.571428571428573,5.12d
1008,65137.0,59.0,0,175,68,22.20408163265306,5.13a
1009,65143.0,57.0,0,162,48,18.289894833104707,5.12d
1010,65151.0,51.0,0,175,63,20.571428571428573,5.12a
1011,65173.0,51.0,0,178,73,23.04002019946976,5.12a
1012,65177.0,46.0,0,168,68,24.092970521541954,5.11b
1014,65309.0,59.0,0,178,78,24.61810377477591,5.13a
1015,65388.0,44.0,0,182,73,22.03840115928028,5.11a
1016,65454.0,51.0,0,188,68,19.23947487550928,5.12a
1018,65584.0,46.0,0,176,68,21.952479338842977,5.11b
1019,65596.0,53.0,0,182,68,20.528921627822726,5.12b
1020,65727.0,40.0,0,180,78,24.074074074074073,5.10c
1021,66029.0,59.0,0,170,63,21.79930795847751,5.13a
1022,66134.0,57.0,0,174,68,22.460034350640772,5.12d
1023,66135.0,33.0,0,174,78,25.762980578676178,5.9
1024,66180.0,55.0,0,180,73,22.530864197530864,5.12c
1025,66231.0,51.0,0,185,73,21.32943754565376,5.12a
1026,66253.0,57.0,0,170,63,21.79930795847751,5.12d
1027,66315.0,53.0,0,170,63,21.79930795847751,5.12b
1028,66369.0,23.0,0,171,83,28.384802161348794,5.5
1029,66475.0,68.0,0,189,68,19.03642115282327,5.14a
1030,66619.0,51.0,0,183,73,21.798202394816204,5.12a
1031,66631.0,66.0,0,180,68,20.98765432098765,5.13d
1032,66703.0,55.0,0,172,63,21.29529475392104,5.12c
1033,66832.0,62.0,0,181,68,20.756387167668876,5.13b
